Ensembl	EntrezGene
AT2G22090-TAIR-G	816744
AT2G22100-TAIR-G	816745
AT2G22120-TAIR-G	816746
AT2G22121-TAIR-G	3768634
AT2G22122-TAIR-G	2745552
AT2G22125-TAIR-G	816747
AT2G22140-TAIR-G	816748
AT2G22145-TAIR-G	5007899
AT2G22155-TAIR-G	5007900
AT2G22160-TAIR-G	816750
AT2G22170-TAIR-G	816751
AT2G22180-TAIR-G	816752
AT2G22190-TAIR-G	816753
AT2G22200-TAIR-G	816754
AT2G22201-TAIR-G	6241467
AT2G22230-TAIR-G	816756
AT2G22240-TAIR-G	816757
AT2G22241-TAIR-G	6240772
AT2G22250-TAIR-G	816758
AT2G22260-TAIR-G	816759
AT2G22270-TAIR-G	816760
AT2G22290-TAIR-G	816761
AT2G22300-TAIR-G	816762
AT2G22310-TAIR-G	816763
AT2G22320-TAIR-G	816764
AT2G22330-TAIR-G	816765
AT2G22340-TAIR-G	816766
AT2G22345-TAIR-G	3768035
AT2G22360-TAIR-G	816768
AT2G22370-TAIR-G	816769
AT2G22400-TAIR-G	816771
AT2G22410-TAIR-G	816772
AT2G22420-TAIR-G	816773
AT2G22425-TAIR-G	816774
AT2G22426-TAIR-G	6241222
AT2G22430-TAIR-G	816775
AT2G22440-TAIR-G	816776
AT2G22450-TAIR-G	816777
AT2G22460-TAIR-G	816778
AT2G22470-TAIR-G	816779
AT2G22475-TAIR-G	816780
AT2G22480-TAIR-G	816781
AT2G22490-TAIR-G	816782
AT2G22500-TAIR-G	816783
AT2G22510-TAIR-G	816784
AT2G22520-TAIR-G	816785
AT2G22530-TAIR-G	816786
AT2G22540-TAIR-G	816787
AT2G22560-TAIR-G	816788
AT2G22570-TAIR-G	816789
AT2G22590-TAIR-G	816790
AT2G22600-TAIR-G	816791
AT2G22610-TAIR-G	816792
AT2G22620-TAIR-G	816793
AT2G22630-TAIR-G	816794
AT2G22640-TAIR-G	816795
AT2G22650-TAIR-G	816796
AT2G22660-TAIR-G	816797
AT2G22670-TAIR-G	816798
AT2G22680-TAIR-G	816799
AT2G22690-TAIR-G	816800
AT2G22720-TAIR-G	816802
AT2G22730-TAIR-G	816803
AT2G22740-TAIR-G	816804
AT2G22750-TAIR-G	816805
AT2G22760-TAIR-G	816806
AT2G22770-TAIR-G	816807
AT2G22780-TAIR-G	816808
AT2G22790-TAIR-G	816809
AT2G22795-TAIR-G	816810
AT2G22800-TAIR-G	816811
AT2G22802-TAIR-G	6240676
AT2G22805-TAIR-G	3768519
AT2G22807-TAIR-G	3767872
AT2G22810-TAIR-G	816812
AT2G22820-TAIR-G	816813
AT2G22830-TAIR-G	816814
AT2G22840-TAIR-G	816815
AT2G22850-TAIR-G	816816
AT2G22860-TAIR-G	816817
AT2G22870-TAIR-G	816818
AT2G22880-TAIR-G	816819
AT2G22890-TAIR-G	816820
AT2G22900-TAIR-G	816821
AT2G22905-TAIR-G	2745553
AT2G22910-TAIR-G	816822
AT2G22920-TAIR-G	816823
AT2G22930-TAIR-G	816824
AT2G22940-TAIR-G	816825
AT2G22941-TAIR-G	3768291
AT2G22942-TAIR-G	6240790
AT2G22950-TAIR-G	816826
AT2G22960-TAIR-G	816827
AT2G22970-TAIR-G	816828
AT2G22980-TAIR-G	816829
AT2G22990-TAIR-G	816830
AT2G23000-TAIR-G	816831
AT2G23010-TAIR-G	816832
AT2G23030-TAIR-G	816833
AT2G23040-TAIR-G	816834
AT2G23050-TAIR-G	816835
AT2G23060-TAIR-G	816836
AT2G23067-TAIR-G	6241404
AT2G23070-TAIR-G	816837
AT2G23080-TAIR-G	816838
AT2G23090-TAIR-G	816839
AT2G23093-TAIR-G	816840
AT2G23096-TAIR-G	816841
AT2G23100-TAIR-G	816842
AT2G23110-TAIR-G	816843
AT2G23118-TAIR-G	6241238
AT2G23120-TAIR-G	816844
AT2G23130-TAIR-G	816845
AT2G23140-TAIR-G	816846
AT2G23142-TAIR-G	6240696
AT2G23148-TAIR-G	6240551
AT2G23149-TAIR-G	6240738
AT2G23150-TAIR-G	816847
AT2G23160-TAIR-G	816848
AT2G23170-TAIR-G	816849
AT2G23171-TAIR-G	6241472
AT2G23180-TAIR-G	816850
AT2G23190-TAIR-G	816851
AT2G23200-TAIR-G	816852
AT2G23210-TAIR-G	816853
AT2G23220-TAIR-G	816854
AT2G23230-TAIR-G	816855
AT2G23240-TAIR-G	816856
AT2G23250-TAIR-G	816857
AT2G23260-TAIR-G	816858
AT2G23270-TAIR-G	816859
AT2G23290-TAIR-G	816861
AT2G23300-TAIR-G	816862
AT2G23310-TAIR-G	816863
AT2G23320-TAIR-G	816864
AT2G23321-TAIR-G	6240975
AT2G23340-TAIR-G	816866
AT2G23348-TAIR-G	5007904
AT2G23350-TAIR-G	816867
AT2G23360-TAIR-G	816868
AT2G23370-TAIR-G	816869
AT2G23380-TAIR-G	816870
AT2G23390-TAIR-G	816871
AT2G23400-TAIR-G	816872
AT2G23410-TAIR-G	816873
AT2G23420-TAIR-G	816874
AT2G23430-TAIR-G	816875
AT2G23440-TAIR-G	816876
AT2G23450-TAIR-G	816877
AT2G23460-TAIR-G	816878
AT2G23470-TAIR-G	816879
AT2G23510-TAIR-G	816883
AT2G23520-TAIR-G	816884
AT2G23530-TAIR-G	816885
AT2G23540-TAIR-G	816886
AT2G23550-TAIR-G	816887
AT2G23560-TAIR-G	816888
AT2G23570-TAIR-G	816889
AT2G23580-TAIR-G	816890
AT2G23590-TAIR-G	816891
AT2G23600-TAIR-G	816892
AT2G23610-TAIR-G	816893
AT2G23620-TAIR-G	816894
AT2G23630-TAIR-G	816895
AT2G23640-TAIR-G	816896
AT2G23660-TAIR-G	816897
AT2G23670-TAIR-G	816898
AT2G23680-TAIR-G	816899
AT2G23690-TAIR-G	816900
AT2G23700-TAIR-G	816901
AT2G23740-TAIR-G	816905
AT2G23755-TAIR-G	816907
AT2G23760-TAIR-G	816908
AT2G23770-TAIR-G	816909
AT2G23780-TAIR-G	816910
AT2G23790-TAIR-G	816911
AT2G23800-TAIR-G	816912
AT2G23810-TAIR-G	816913
AT2G23820-TAIR-G	816914
AT2G23830-TAIR-G	816915
AT2G23834-TAIR-G	6240726
AT2G23840-TAIR-G	816916
AT2G23890-TAIR-G	816921
AT2G23900-TAIR-G	816922
AT2G23910-TAIR-G	816923
AT2G23920-TAIR-G	816924
AT2G23930-TAIR-G	816925
AT2G23940-TAIR-G	816926
AT2G23945-TAIR-G	816927
AT2G23950-TAIR-G	816928
AT2G23960-TAIR-G	816929
AT2G23970-TAIR-G	816930
AT2G23980-TAIR-G	816931
AT2G23985-TAIR-G	816932
AT2G23990-TAIR-G	816933
AT2G24000-TAIR-G	816934
AT2G24010-TAIR-G	816935
AT2G24020-TAIR-G	816936
AT2G24030-TAIR-G	816937
AT2G24040-TAIR-G	816938
AT2G24050-TAIR-G	816939
AT2G24060-TAIR-G	816940
AT2G24070-TAIR-G	816941
AT2G24080-TAIR-G	816942
AT2G24090-TAIR-G	816943
AT2G24100-TAIR-G	816944
AT2G24120-TAIR-G	816946
AT2G24130-TAIR-G	816947
AT2G24140-TAIR-G	816948
AT2G24150-TAIR-G	816949
AT2G24170-TAIR-G	816951
AT2G24180-TAIR-G	816952
AT2G24190-TAIR-G	816953
AT2G24200-TAIR-G	816954
AT2G24205-TAIR-G	5007905
AT2G24210-TAIR-G	816955
AT2G24220-TAIR-G	816956
AT2G24230-TAIR-G	816957
AT2G24240-TAIR-G	816958
AT2G24250-TAIR-G	816959
AT2G24255-TAIR-G	816960
AT2G24260-TAIR-G	816961
AT2G24270-TAIR-G	816962
AT2G24280-TAIR-G	816963
AT2G24285-TAIR-G	816964
AT2G24290-TAIR-G	816965
AT2G24300-TAIR-G	816966
AT2G24310-TAIR-G	816967
AT2G24320-TAIR-G	816968
AT2G24330-TAIR-G	816969
AT2G24340-TAIR-G	816970
AT2G24350-TAIR-G	816971
AT2G24360-TAIR-G	816972
AT2G24370-TAIR-G	816973
AT2G24390-TAIR-G	816974
AT2G24395-TAIR-G	816975
AT2G24400-TAIR-G	816976
AT2G24410-TAIR-G	816977
AT2G24420-TAIR-G	816978
AT2G24430-TAIR-G	816979
AT2G24440-TAIR-G	816980
AT2G24450-TAIR-G	816981
AT2G24460-TAIR-G	816982
AT2G24470-TAIR-G	816983
AT2G24480-TAIR-G	816984
AT2G24490-TAIR-G	816985
AT2G24500-TAIR-G	816986
AT2G24510-TAIR-G	816987
AT2G24513-TAIR-G	6241210
AT2G24520-TAIR-G	816988
AT2G24530-TAIR-G	816989
AT2G24540-TAIR-G	816990
AT2G24550-TAIR-G	816991
AT2G24560-TAIR-G	816992
AT2G24570-TAIR-G	816993
AT2G24580-TAIR-G	816994
AT2G24590-TAIR-G	816995
AT2G24592-TAIR-G	6241445
AT2G24600-TAIR-G	816996
AT2G24610-TAIR-G	816997
AT2G24615-TAIR-G	3768450
AT2G24617-TAIR-G	3768451
AT2G24620-TAIR-G	816998
AT2G24625-TAIR-G	3768322
AT2G24630-TAIR-G	816999
AT2G24640-TAIR-G	817000
AT2G24650-TAIR-G	817001
AT2G24670-TAIR-G	817003
AT2G24680-TAIR-G	817004
AT2G24683-TAIR-G	6240617
AT2G24690-TAIR-G	817005
AT2G24692-TAIR-G	5007907
AT2G24693-TAIR-G	2745555
AT2G24696-TAIR-G	3768436
AT2G24700-TAIR-G	817006
AT2G24710-TAIR-G	817007
AT2G24720-TAIR-G	817008
AT2G24740-TAIR-G	817010
AT2G24762-TAIR-G	817013
AT2G24765-TAIR-G	817014
AT2G24780-TAIR-G	817015
AT2G24790-TAIR-G	817016
AT2G24800-TAIR-G	817017
AT2G24810-TAIR-G	817018
AT2G24820-TAIR-G	817019
AT2G24830-TAIR-G	817020
AT2G24834-TAIR-G	6241233
AT2G24840-TAIR-G	817021
AT2G24850-TAIR-G	817022
AT2G24860-TAIR-G	817023
AT2G24870-TAIR-G	817024
AT2G24880-TAIR-G	817025
AT2G24940-TAIR-G	817032
AT2G24945-TAIR-G	817033
AT2G24950-TAIR-G	817034
AT2G24960-TAIR-G	817035
AT2G24970-TAIR-G	817036
AT2G24980-TAIR-G	817037
AT2G24990-TAIR-G	817038
AT2G25000-TAIR-G	817039
AT2G25010-TAIR-G	817040
AT2G25050-TAIR-G	817043
AT2G25052-TAIR-G	6241176
AT2G25060-TAIR-G	817044
AT2G25070-TAIR-G	817045
AT2G25080-TAIR-G	817046
AT2G25090-TAIR-G	817047
AT2G25100-TAIR-G	817048
AT2G25110-TAIR-G	817049
AT2G25120-TAIR-G	817050
AT2G25130-TAIR-G	817051
AT2G25140-TAIR-G	817052
AT2G25150-TAIR-G	817053
AT2G25160-TAIR-G	817054
AT2G25169-TAIR-G	7922485
AT2G25170-TAIR-G	817055
AT2G25180-TAIR-G	817056
AT2G25185-TAIR-G	3768529
AT2G25190-TAIR-G	817057
AT2G25200-TAIR-G	817058
AT2G25210-TAIR-G	817059
AT2G25220-TAIR-G	817060
AT2G25230-TAIR-G	817061
AT2G25240-TAIR-G	817062
AT2G25250-TAIR-G	817063
AT2G25260-TAIR-G	817064
AT2G25270-TAIR-G	817065
AT2G25280-TAIR-G	817066
AT2G25290-TAIR-G	817067
AT2G25295-TAIR-G	3767828
AT2G25300-TAIR-G	817068
AT2G25305-TAIR-G	2745560
AT2G25310-TAIR-G	817069
AT2G25312-TAIR-G	5007909
AT2G25320-TAIR-G	817070
AT2G25330-TAIR-G	817071
AT2G25340-TAIR-G	817072
AT2G25344-TAIR-G	3767750
AT2G25350-TAIR-G	817073
AT2G25355-TAIR-G	817074
AT2G25360-TAIR-G	817075
AT2G25370-TAIR-G	817076
AT2G25409-TAIR-G	6241194
AT2G25410-TAIR-G	817079
AT2G25420-TAIR-G	817080
AT2G25430-TAIR-G	817081
AT2G25440-TAIR-G	817082
AT2G25450-TAIR-G	817083
AT2G25460-TAIR-G	817084
AT2G25470-TAIR-G	817085
AT2G25480-TAIR-G	817086
AT2G25482-TAIR-G	5007910
AT2G25490-TAIR-G	817087
AT2G25500-TAIR-G	817088
AT2G25510-TAIR-G	817089
AT2G25520-TAIR-G	817090
AT2G25530-TAIR-G	817091
AT2G25540-TAIR-G	817092
AT2G25560-TAIR-G	817094
AT2G25565-TAIR-G	817095
AT2G25570-TAIR-G	817096
AT2G25580-TAIR-G	817097
AT2G25590-TAIR-G	817098
AT2G25600-TAIR-G	817099
AT2G25605-TAIR-G	817100
AT2G25610-TAIR-G	817101
AT2G25620-TAIR-G	817102
AT2G25625-TAIR-G	817103
AT2G25630-TAIR-G	817104
AT2G25640-TAIR-G	817105
AT2G25650-TAIR-G	817106
AT2G25660-TAIR-G	817107
AT2G25670-TAIR-G	817108
AT2G25680-TAIR-G	817109
AT2G25685-TAIR-G	3768144
AT2G25690-TAIR-G	817110
AT2G25697-TAIR-G	6241148
AT2G25700-TAIR-G	817111
AT2G25710-TAIR-G	817112
AT2G25720-TAIR-G	817113
AT2G25730-TAIR-G	817114
AT2G25735-TAIR-G	817115
AT2G25737-TAIR-G	817116
AT2G25740-TAIR-G	817117
AT2G25760-TAIR-G	817118
AT2G25770-TAIR-G	817119
AT2G25780-TAIR-G	817120
AT2G25790-TAIR-G	817121
AT2G25800-TAIR-G	817122
AT2G25810-TAIR-G	817123
AT2G25820-TAIR-G	817124
AT2G25830-TAIR-G	817125
AT2G25840-TAIR-G	817126
AT2G25850-TAIR-G	817127
AT2G25870-TAIR-G	817128
AT2G25880-TAIR-G	817129
AT2G25890-TAIR-G	817130
AT2G25900-TAIR-G	817131
AT2G25910-TAIR-G	817132
AT2G25920-TAIR-G	817133
AT2G25930-TAIR-G	817134
AT2G25940-TAIR-G	817135
AT2G25950-TAIR-G	817136
AT2G25964-TAIR-G	6240948
AT2G25970-TAIR-G	817137
AT2G25980-TAIR-G	817139
AT2G26000-TAIR-G	817141
AT2G26010-TAIR-G	817142
AT2G26020-TAIR-G	817143
AT2G26030-TAIR-G	817144
AT2G26040-TAIR-G	817145
AT2G26050-TAIR-G	817146
AT2G26060-TAIR-G	817147
AT2G26070-TAIR-G	817148
AT2G26080-TAIR-G	817149
AT2G26100-TAIR-G	817150
AT2G26110-TAIR-G	817151
AT2G26120-TAIR-G	817152
AT2G26130-TAIR-G	817153
AT2G26135-TAIR-G	2745561
AT2G26140-TAIR-G	817154
AT2G26150-TAIR-G	817155
AT2G26160-TAIR-G	817156
AT2G26170-TAIR-G	817157
AT2G26180-TAIR-G	817158
AT2G26190-TAIR-G	817159
AT2G26200-TAIR-G	817160
AT2G26210-TAIR-G	817161
AT2G26230-TAIR-G	817163
AT2G26240-TAIR-G	817164
AT2G26250-TAIR-G	817165
AT2G26260-TAIR-G	817166
AT2G26267-TAIR-G	6240389
AT2G26270-TAIR-G	817167
AT2G26280-TAIR-G	817168
AT2G26290-TAIR-G	817169
AT2G26300-TAIR-G	817170
AT2G26310-TAIR-G	817171
AT2G26320-TAIR-G	817172
AT2G26330-TAIR-G	817173
AT2G26340-TAIR-G	817174
AT2G26350-TAIR-G	817175
AT2G26360-TAIR-G	817176
AT2G26370-TAIR-G	817177
AT2G26380-TAIR-G	817178
AT2G26390-TAIR-G	817179
AT2G26400-TAIR-G	817180
AT2G26410-TAIR-G	817181
AT2G26420-TAIR-G	817182
AT2G26430-TAIR-G	817183
AT2G26440-TAIR-G	817184
AT2G26450-TAIR-G	817185
AT2G26460-TAIR-G	817187
AT2G26470-TAIR-G	817188
AT2G26480-TAIR-G	817189
AT2G26490-TAIR-G	817190
AT2G26500-TAIR-G	817191
AT2G26510-TAIR-G	817192
AT2G26511-TAIR-G	6240672
AT2G26520-TAIR-G	817193
AT2G26530-TAIR-G	817194
AT2G26540-TAIR-G	817195
AT2G26547-TAIR-G	6241048
AT2G26550-TAIR-G	817196
AT2G26560-TAIR-G	817197
AT2G26570-TAIR-G	817198
AT2G26580-TAIR-G	817199
AT2G26590-TAIR-G	817200
AT2G26600-TAIR-G	817201
AT2G26610-TAIR-G	817202
AT2G26620-TAIR-G	817203
AT2G26640-TAIR-G	817205
AT2G26650-TAIR-G	817206
AT2G26660-TAIR-G	817207
AT2G26670-TAIR-G	817208
AT2G26680-TAIR-G	817209
AT2G26690-TAIR-G	817210
AT2G26695-TAIR-G	2745562
AT2G26700-TAIR-G	817211
AT2G26710-TAIR-G	817212
AT2G26720-TAIR-G	817213
AT2G26730-TAIR-G	817214
AT2G26740-TAIR-G	817215
AT2G26750-TAIR-G	817216
AT2G26760-TAIR-G	817217
AT2G26770-TAIR-G	817218
AT2G26780-TAIR-G	817219
AT2G26790-TAIR-G	817220
AT2G26800-TAIR-G	817221
AT2G26810-TAIR-G	817222
AT2G26820-TAIR-G	817223
AT2G26830-TAIR-G	817224
AT2G26840-TAIR-G	817225
AT2G26850-TAIR-G	817226
AT2G26860-TAIR-G	817227
AT2G26865-TAIR-G	5007912
AT2G26870-TAIR-G	817228
AT2G26880-TAIR-G	817229
AT2G26890-TAIR-G	817230
AT2G26900-TAIR-G	817231
AT2G26910-TAIR-G	817232
AT2G26920-TAIR-G	817233
AT2G26930-TAIR-G	817234
AT2G26940-TAIR-G	817235
AT2G26950-TAIR-G	817236
AT2G26960-TAIR-G	817237
AT2G26970-TAIR-G	817238
AT2G26975-TAIR-G	817239
AT2G26980-TAIR-G	817240
AT2G26990-TAIR-G	817241
AT2G27000-TAIR-G	817242
AT2G27010-TAIR-G	817243
AT2G27020-TAIR-G	817244
AT2G27030-TAIR-G	817245
AT2G27030-TAIR-G	818710
AT2G27030-TAIR-G	824847
AT2G27035-TAIR-G	2745563
AT2G27040-TAIR-G	817246
AT2G27050-TAIR-G	817247
AT2G27060-TAIR-G	817248
AT2G27070-TAIR-G	817249
AT2G27080-TAIR-G	817250
AT2G27090-TAIR-G	817251
AT2G27100-TAIR-G	817252
AT2G27110-TAIR-G	817253
AT2G27120-TAIR-G	817254
AT2G27130-TAIR-G	817255
AT2G27140-TAIR-G	817256
AT2G27145-TAIR-G	3768128
AT2G27150-TAIR-G	817257
AT2G27160-TAIR-G	817258
AT2G27170-TAIR-G	817259
AT2G27180-TAIR-G	817260
AT2G27190-TAIR-G	817261
AT2G27200-TAIR-G	817262
AT2G27210-TAIR-G	817263
AT2G27220-TAIR-G	817264
AT2G27228-TAIR-G	6240304
AT2G27229-TAIR-G	6241406
AT2G27230-TAIR-G	817265
AT2G27240-TAIR-G	817266
AT2G27250-TAIR-G	817267
AT2G27260-TAIR-G	817268
AT2G27270-TAIR-G	817269
AT2G27280-TAIR-G	817270
AT2G27285-TAIR-G	817271
AT2G27290-TAIR-G	817272
AT2G27300-TAIR-G	817273
AT2G27310-TAIR-G	817274
AT2G27315-TAIR-G	2745564
AT2G27320-TAIR-G	817275
AT2G27330-TAIR-G	817276
AT2G27340-TAIR-G	817277
AT2G27350-TAIR-G	817278
AT2G27360-TAIR-G	817279
AT2G27370-TAIR-G	817280
AT2G27380-TAIR-G	817282
AT2G27385-TAIR-G	817283
AT2G27390-TAIR-G	817284
AT2G27402-TAIR-G	2745565
AT2G27410-TAIR-G	817286
AT2G27420-TAIR-G	817287
AT2G27430-TAIR-G	817288
AT2G27450-TAIR-G	817290
AT2G27460-TAIR-G	817291
AT2G27470-TAIR-G	817292
AT2G27480-TAIR-G	817293
AT2G27490-TAIR-G	817294
AT2G27500-TAIR-G	817295
AT2G27505-TAIR-G	817296
AT2G27510-TAIR-G	817297
AT2G27520-TAIR-G	817298
AT2G27530-TAIR-G	817299
AT2G27535-TAIR-G	817300
AT2G27540-TAIR-G	817301
AT2G27550-TAIR-G	817302
AT2G27570-TAIR-G	817303
AT2G27580-TAIR-G	817304
AT2G27590-TAIR-G	817305
AT2G27600-TAIR-G	817306
AT2G27610-TAIR-G	817307
AT2G27630-TAIR-G	817309
AT2G27650-TAIR-G	817311
AT2G27660-TAIR-G	817312
AT2G27670-TAIR-G	817313
AT2G27680-TAIR-G	817314
AT2G27690-TAIR-G	817315
AT2G27700-TAIR-G	817316
AT2G27710-TAIR-G	817317
AT2G27720-TAIR-G	817318
AT2G27730-TAIR-G	817319
AT2G27740-TAIR-G	817320
AT2G27750-TAIR-G	817321
AT2G27760-TAIR-G	817322
AT2G27770-TAIR-G	817323
AT2G27775-TAIR-G	817324
AT2G27780-TAIR-G	817325
AT2G27790-TAIR-G	817326
AT2G27800-TAIR-G	817327
AT2G27810-TAIR-G	817328
AT2G27820-TAIR-G	817329
AT2G27830-TAIR-G	817330
AT2G27840-TAIR-G	817331
AT2G27860-TAIR-G	817332
AT2G27880-TAIR-G	817334
AT2G27900-TAIR-G	817335
AT2G27920-TAIR-G	817336
AT2G27930-TAIR-G	817337
AT2G27940-TAIR-G	817338
AT2G27950-TAIR-G	817339
AT2G27960-TAIR-G	817340
AT2G27970-TAIR-G	817341
AT2G27980-TAIR-G	817342
AT2G27990-TAIR-G	817343
AT2G28000-TAIR-G	817344
AT2G28010-TAIR-G	817345
AT2G28020-TAIR-G	817346
AT2G28030-TAIR-G	817347
AT2G28040-TAIR-G	817348
AT2G28050-TAIR-G	817349
AT2G28060-TAIR-G	817350
AT2G28070-TAIR-G	817351
AT2G28080-TAIR-G	817352
AT2G28085-TAIR-G	817353
AT2G28090-TAIR-G	817354
AT2G28100-TAIR-G	817355
AT2G28105-TAIR-G	817356
AT2G28110-TAIR-G	817357
AT2G28120-TAIR-G	817358
AT2G28130-TAIR-G	817359
AT2G28140-TAIR-G	817360
AT2G28150-TAIR-G	817361
AT2G28160-TAIR-G	817362
AT2G28170-TAIR-G	817363
AT2G28180-TAIR-G	817364
AT2G28190-TAIR-G	817365
AT2G28200-TAIR-G	817366
AT2G28210-TAIR-G	817367
AT2G28220-TAIR-G	817368
AT2G28230-TAIR-G	817369
AT2G28240-TAIR-G	817370
AT2G28250-TAIR-G	817371
AT2G28260-TAIR-G	817372
AT2G28270-TAIR-G	817373
AT2G28290-TAIR-G	817375
AT2G28305-TAIR-G	817376
AT2G28310-TAIR-G	817377
AT2G28315-TAIR-G	817378
AT2G28320-TAIR-G	817379
AT2G28330-TAIR-G	817380
AT2G28340-TAIR-G	817381
AT2G28350-TAIR-G	817382
AT2G28355-TAIR-G	817383
AT2G28360-TAIR-G	817384
AT2G28370-TAIR-G	817385
AT2G28380-TAIR-G	817386
AT2G28390-TAIR-G	817387
AT2G28400-TAIR-G	817388
AT2G28401-TAIR-G	6240373
AT2G28405-TAIR-G	3768196
AT2G28410-TAIR-G	817389
AT2G28420-TAIR-G	817390
AT2G28426-TAIR-G	6240928
AT2G28430-TAIR-G	817391
AT2G28440-TAIR-G	817392
AT2G28450-TAIR-G	817393
AT2G28460-TAIR-G	817394
AT2G28470-TAIR-G	817395
AT2G28480-TAIR-G	817396
AT2G28490-TAIR-G	817397
AT2G28500-TAIR-G	817398
AT2G28507-TAIR-G	6240900
AT2G28510-TAIR-G	817399
AT2G28520-TAIR-G	817400
AT2G28540-TAIR-G	817402
AT2G28550-TAIR-G	817403
AT2G28560-TAIR-G	817404
AT2G28570-TAIR-G	817405
AT2G28580-TAIR-G	817406
AT2G28590-TAIR-G	817407
AT2G28600-TAIR-G	817408
AT2G28605-TAIR-G	817409
AT2G28610-TAIR-G	817410
AT2G28620-TAIR-G	817411
AT2G28625-TAIR-G	2745569
AT2G28630-TAIR-G	817412
AT2G28640-TAIR-G	817413
AT2G28650-TAIR-G	817414
AT2G28660-TAIR-G	817415
AT2G28670-TAIR-G	817416
AT2G28671-TAIR-G	6241140
AT2G28680-TAIR-G	817417
AT2G28690-TAIR-G	817418
AT2G28700-TAIR-G	817419
AT2G28710-TAIR-G	817420
AT2G28720-TAIR-G	817421
AT2G28725-TAIR-G	817422
AT2G28740-TAIR-G	817423
AT2G28740-TAIR-G	823736
AT2G28740-TAIR-G	823777
AT2G28740-TAIR-G	824540
AT2G28740-TAIR-G	836090
AT2G28740-TAIR-G	836119
AT2G28740-TAIR-G	837279
AT2G28740-TAIR-G	837297
AT2G28755-TAIR-G	817425
AT2G28760-TAIR-G	817426
AT2G28780-TAIR-G	817427
AT2G28790-TAIR-G	817428
AT2G28800-TAIR-G	817429
AT2G28810-TAIR-G	817430
AT2G28830-TAIR-G	817432
AT2G28840-TAIR-G	817433
AT2G28850-TAIR-G	817434
AT2G28860-TAIR-G	817435
AT2G28870-TAIR-G	817436
AT2G28880-TAIR-G	817437
AT2G28890-TAIR-G	817438
AT2G28900-TAIR-G	817439
AT2G28910-TAIR-G	817440
AT2G28920-TAIR-G	817441
AT2G28930-TAIR-G	817442
AT2G28940-TAIR-G	817443
AT2G28950-TAIR-G	817444
AT2G28960-TAIR-G	817445
AT2G28970-TAIR-G	817446
AT2G28990-TAIR-G	817448
AT2G29000-TAIR-G	817449
AT2G29020-TAIR-G	817451
AT2G29040-TAIR-G	817452
AT2G29045-TAIR-G	3767774
AT2G29050-TAIR-G	817453
AT2G29060-TAIR-G	817454
AT2G29070-TAIR-G	817455
AT2G29080-TAIR-G	817456
AT2G29090-TAIR-G	817457
AT2G29100-TAIR-G	817458
AT2G29110-TAIR-G	817459
AT2G29120-TAIR-G	817460
AT2G29125-TAIR-G	817461
AT2G29130-TAIR-G	817462
AT2G29140-TAIR-G	817463
AT2G29150-TAIR-G	817464
AT2G29170-TAIR-G	817466
AT2G29180-TAIR-G	817467
AT2G29190-TAIR-G	817468
AT2G29200-TAIR-G	817469
AT2G29210-TAIR-G	817470
AT2G29220-TAIR-G	817471
AT2G29250-TAIR-G	817474
AT2G29260-TAIR-G	817475
AT2G29263-TAIR-G	6241347
AT2G29290-TAIR-G	817478
AT2G29300-TAIR-G	817479
AT2G29310-TAIR-G	817480
AT2G29320-TAIR-G	817481
AT2G29330-TAIR-G	817482
AT2G29340-TAIR-G	817483
AT2G29350-TAIR-G	817484
AT2G29360-TAIR-G	817485
AT2G29370-TAIR-G	817486
AT2G29380-TAIR-G	817487
AT2G29390-TAIR-G	817488
AT2G29400-TAIR-G	817489
AT2G29410-TAIR-G	817490
AT2G29420-TAIR-G	817491
AT2G29430-TAIR-G	3768235
AT2G29440-TAIR-G	817493
AT2G29450-TAIR-G	817494
AT2G29452-TAIR-G	6241230
AT2G29460-TAIR-G	817495
AT2G29470-TAIR-G	817496
AT2G29480-TAIR-G	817497
AT2G29490-TAIR-G	817498
AT2G29500-TAIR-G	817499
AT2G29510-TAIR-G	817500
AT2G29525-TAIR-G	817501
AT2G29530-TAIR-G	817502
AT2G29540-TAIR-G	817503
AT2G29550-TAIR-G	817504
AT2G29560-TAIR-G	817505
AT2G29570-TAIR-G	817506
AT2G29580-TAIR-G	817507
AT2G29590-TAIR-G	817508
AT2G29600-TAIR-G	817509
AT2G29605-TAIR-G	817510
AT2G29620-TAIR-G	817512
AT2G29628-TAIR-G	6240502
AT2G29630-TAIR-G	817513
AT2G29640-TAIR-G	817514
AT2G29650-TAIR-G	817515
AT2G29654-TAIR-G	6241034
AT2G29660-TAIR-G	817516
AT2G29670-TAIR-G	817517
AT2G29679-TAIR-G	6241474
AT2G29680-TAIR-G	817518
AT2G29690-TAIR-G	817519
AT2G29700-TAIR-G	817520
AT2G29710-TAIR-G	817521
AT2G29720-TAIR-G	817522
AT2G29730-TAIR-G	817523
AT2G29740-TAIR-G	817524
AT2G29750-TAIR-G	817525
AT2G29760-TAIR-G	817526
AT2G29770-TAIR-G	817527
AT2G29780-TAIR-G	817528
AT2G29790-TAIR-G	817529
AT2G29800-TAIR-G	817530
AT2G29810-TAIR-G	817531
AT2G29820-TAIR-G	817532
AT2G29830-TAIR-G	817533
AT2G29840-TAIR-G	817534
AT2G29850-TAIR-G	817535
AT2G29860-TAIR-G	817536
AT2G29870-TAIR-G	817537
AT2G29880-TAIR-G	817538
AT2G29890-TAIR-G	817539
AT2G29900-TAIR-G	817540
